Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Self-reported Expertise,Automation Desire Rating,Time,Core Skill Rating,Job Security Rating,Enjoyment Rating,Reasons for Automation Desire - Free Time,Reasons for Automation Desire - Repetitive,Reasons for Automation Desire - Human Error,Reasons for Automation Desire - Stress,Reasons for Automation Desire - Difficulty,Reasons for Automation Desire - Scale,Physical Action Requirement,Interpersonal Communication Requirement,Involved Uncertainty,Domain Expertise Requirement,Human Agency Scale Rating,Reasons for Human Agency - Physical,Reasons for Human Agency - Control,Reasons for Human Agency - Domain Knowledge,Reasons for Human Agency - Empathy,Reasons for Human Agency - Quality Oversight,Reasons for Human Agency - Dynamic,Reasons for Human Agency - Ethical,Other Reason for Automation Desire,Other Reason for Human Agency
4052,Film and Video Editors,"Edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",5fc3bcf6-c820-43ff-abe8-200911334868,2025/3/28,Expert,3,3,4,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,1,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,,
4053,Film and Video Editors,Select and combine the most effective shots of each scene to form a logical and smoothly running story.,5fc3bcf6-c820-43ff-abe8-200911334868,2025/3/28,Expert,3,2,2,3,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,3,1,3,3,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,,
4060,Film and Video Editors,Review footage sequence by sequence to become familiar with it before assembling it into a final product.,5fc3bcf6-c820-43ff-abe8-200911334868,2025/3/28,Expert,3,3,4,3,4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,3,3,4,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,,
4066,Film and Video Editors,Trim film segments to specified lengths and reassemble segments in sequences that present stories with maximum effect.,5fc3bcf6-c820-43ff-abe8-200911334868,2025/3/28,Expert,2,2,4,4,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4058,Film and Video Editors,Review assembled films or edited videotapes on screens or monitors to determine if corrections are necessary.,5fc3bcf6-c820-43ff-abe8-200911334868,2025/3/28,Expert,3,4,4,4,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,3,4,4,4,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,
4054,Film and Video Editors,Mark frames where a particular shot or piece of sound is to begin or end.,5fc3bcf6-c820-43ff-abe8-200911334868,2025/3/28,Expert,3,3,4,4,3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,3,3,4,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,
4068,Film and Video Editors,Piece sounds together to develop film soundtracks.,5fc3bcf6-c820-43ff-abe8-200911334868,2025/3/28,Average,3,2,3,3,3,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,1,3,4,4,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,,
21549,Appraisers and Assessors of Real Estate,"Compute final estimation of property values, taking into account such factors as depreciation, replacement costs, value comparisons of similar properties, and income potential.",96a9f197-aeab-4199-895e-809405ea6486,2025/3/28,Average,2,3,4,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,4,4,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
21550,Appraisers and Assessors of Real Estate,"Prepare written reports that estimate property values, outline methods by which the estimations were made, and meet appraisal standards.",96a9f197-aeab-4199-895e-809405ea6486,2025/3/28,Average,4,3,5,4,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,3,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
21552,Appraisers and Assessors of Real Estate,Collect and analyze relevant data to identify real estate market trends.,96a9f197-aeab-4199-895e-809405ea6486,2025/3/28,Average,2,5,4,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,5,3,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,
21553,Appraisers and Assessors of Real Estate,"Prepare and maintain current data on each parcel assessed, including maps of boundaries, inventories of land and structures, property characteristics, and any applicable exemptions.",96a9f197-aeab-4199-895e-809405ea6486,2025/3/28,Average,5,3,3,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,3,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,,
21555,Appraisers and Assessors of Real Estate,Identify the ownership of each piece of taxable property.,96a9f197-aeab-4199-895e-809405ea6486,2025/3/28,Average,3,2,3,2,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,5,5,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
21557,Appraisers and Assessors of Real Estate,Complete and maintain assessment rolls that show the assessed values and status of all property in a municipality.,96a9f197-aeab-4199-895e-809405ea6486,2025/3/28,Average,5,4,4,3,3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,3,3,3,4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,
21558,Appraisers and Assessors of Real Estate,"Review information about transfers of property to ensure its accuracy, checking basic information on buyers, sellers, and sales prices and making corrections as necessary.",96a9f197-aeab-4199-895e-809405ea6486,2025/3/28,Average,4,4,5,3,4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,4,3,4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,,
21562,Appraisers and Assessors of Real Estate,Examine income records and operating costs of income properties.,96a9f197-aeab-4199-895e-809405ea6486,2025/3/28,Average,2,5,5,3,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,4,4,3,3,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,
21565,Appraisers and Assessors of Real Estate,"Search public records for transactions such as sales, leases, and assessments.",96a9f197-aeab-4199-895e-809405ea6486,2025/3/28,Average,5,5,4,5,3,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,2,4,3,4,5,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,,
21566,Appraisers and Assessors of Real Estate,Check building codes and zoning bylaws to determine any effects on the properties being appraised.,96a9f197-aeab-4199-895e-809405ea6486,2025/3/28,Average,5,4,4,2,2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,4,3,4,4,3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,,
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",3dcfa73c-6097-4ff6-b551-8acdcd56f011,2025/3/28,Expert,4,4,4,2,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,2,3,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,
1317,Network and Computer Systems Administrators,Perform data backups and disaster recovery operations.,3dcfa73c-6097-4ff6-b551-8acdcd56f011,2025/3/28,Average,4,1,3,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
15206,Network and Computer Systems Administrators,"Configure, monitor, and maintain email applications or virus protection software.",3dcfa73c-6097-4ff6-b551-8acdcd56f011,2025/3/28,Expert,4,2,4,2,3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
1320,Network and Computer Systems Administrators,Operate master consoles to monitor the performance of computer systems and networks and to coordinate computer network access and use.,3dcfa73c-6097-4ff6-b551-8acdcd56f011,2025/3/28,Novice,4,1,3,3,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,3dcfa73c-6097-4ff6-b551-8acdcd56f011,2025/3/28,Average,3,1,4,3,4,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,1,3,4,3,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,3dcfa73c-6097-4ff6-b551-8acdcd56f011,2025/3/28,Expert,4,2,3,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,1,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
1323,Network and Computer Systems Administrators,"Recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",3dcfa73c-6097-4ff6-b551-8acdcd56f011,2025/3/28,Expert,3,1,4,1,4,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,4,4,3,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,,
1322,Network and Computer Systems Administrators,"Design, configure, and test computer hardware, networking software and operating system software.",3dcfa73c-6097-4ff6-b551-8acdcd56f011,2025/3/28,Expert,4,1,4,1,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,2,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
1321,Network and Computer Systems Administrators,"Perform routine network startup and shutdown procedures, and maintain control records.",3dcfa73c-6097-4ff6-b551-8acdcd56f011,2025/3/28,Expert,5,1,4,3,3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
1328,Network and Computer Systems Administrators,"Gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",3dcfa73c-6097-4ff6-b551-8acdcd56f011,2025/3/28,Average,4,1,4,1,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2,4,4,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,,
22654,Writers and Authors,Present drafts and ideas to clients.,1db7cee2-4231-4e31-b3a6-28e543b921c9,2025/3/28,Expert,3,3,3,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,3,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
22660,Writers and Authors,"Review advertising trends, consumer surveys, and other data regarding marketing of goods and services to determine the best way to promote products.",1db7cee2-4231-4e31-b3a6-28e543b921c9,2025/3/28,Average,3,1,2,2,2,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
22657,Writers and Authors,"Write articles, bulletins, sales letters, speeches, and other related informative, marketing and promotional material.",1db7cee2-4231-4e31-b3a6-28e543b921c9,2025/3/28,Expert,2,4,4,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
16150,Business Intelligence Analysts,"Generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",d43eb3ea-e340-4de1-b779-e3b7273fa3ad,2025/3/28,Expert,5,2,4,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,2,3,3,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,
16135,Business Intelligence Analysts,"Maintain library of model documents, templates, or other reusable knowledge assets.",d43eb3ea-e340-4de1-b779-e3b7273fa3ad,2025/3/28,Average,5,1,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
16140,Business Intelligence Analysts,Manage timely flow of business intelligence information to users.,d43eb3ea-e340-4de1-b779-e3b7273fa3ad,2025/3/28,Expert,4,4,5,3,2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,4,4,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
16146,Business Intelligence Analysts,"Collect business intelligence data from available industry reports, public information, field reports, or purchased sources.",d43eb3ea-e340-4de1-b779-e3b7273fa3ad,2025/3/28,Expert,5,1,3,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,1,1,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
16136,Business Intelligence Analysts,"Identify or monitor current and potential customers, using business intelligence tools.",d43eb3ea-e340-4de1-b779-e3b7273fa3ad,2025/3/28,Expert,5,1,4,1,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,2,1,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
16143,Business Intelligence Analysts,"Disseminate information regarding tools, reports, or metadata enhancements.",d43eb3ea-e340-4de1-b779-e3b7273fa3ad,2025/3/28,Average,5,1,2,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,1,2,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
1250,Credit Analysts,Analyze credit data and financial statements to determine the degree of risk involved in extending credit or lending money.,d362f0ff-79b3-457e-8ef3-fe8cafbd813f,2025/3/28,Expert,3,3,5,5,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,4,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
1255,Credit Analysts,"Generate financial ratios, using computer programs, to evaluate customers' financial status.",d362f0ff-79b3-457e-8ef3-fe8cafbd813f,2025/3/28,Expert,3,2,3,3,4,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,4,4,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
1259,Credit Analysts,"Analyze financial data, such as income growth, quality of management, and market share to determine expected profitability of loans.",d362f0ff-79b3-457e-8ef3-fe8cafbd813f,2025/3/28,Expert,3,2,2,2,3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,4,4,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
14713,Web Developers,"Respond to user email inquiries, or set up automated systems to send responses.",9af66c73-7365-471f-9822-a424d0d47f09,2025/3/28,Expert,3,2,1,2,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,5,3,3,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,,
14714,Web Developers,Develop or implement procedures for ongoing Web site revision.,9af66c73-7365-471f-9822-a424d0d47f09,2025/3/28,Average,4,3,4,3,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,1,3,2,3,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,
14717,Web Developers,Establish appropriate server directory trees.,9af66c73-7365-471f-9822-a424d0d47f09,2025/3/28,Average,3,1,4,3,3,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,2,4,4,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,,
14623,Computer and Information Research Scientists,Analyze problems to develop solutions involving computer hardware and software.,971757a8-105a-428b-a055-930ed46ffec4,2025/3/28,Expert,5,4,4,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,2,3,5,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"I don't think it can take my job. If it can, then that AI system is my program",It needs through observation of AI application trend in different field
14626,Computer and Information Research Scientists,"Apply theoretical expertise and innovation to create or apply new technology, such as adapting principles for applying computers to new uses.",971757a8-105a-428b-a055-930ed46ffec4,2025/3/28,Expert,5,4,4,4,4,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,2,2,4,4,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,
14625,Computer and Information Research Scientists,Evaluate project plans and proposals to assess feasibility issues.,971757a8-105a-428b-a055-930ed46ffec4,2025/3/28,Expert,5,1,3,1,2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,1,1,4,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
1275,Computer Programmers,"Investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",3769f089-d4f2-4f34-be77-4f4c0d31fd8e,2025/3/28,Average,3,3,4,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,3,2,4,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",3769f089-d4f2-4f34-be77-4f4c0d31fd8e,2025/3/28,Average,3,2,4,2,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,2,2,3,4,3,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,,
4618,Telemarketers,"Deliver prepared sales talks, reading from scripts that describe products or services, to persuade potential customers to purchase a product or service or to make a donation.",ffbcb08d-173e-4d5f-9d7f-9315e0220f68,2025/3/28,Expert,1,3,4,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,5,4,5,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
4620,Telemarketers,"Explain products or services and prices, and answer questions from customers.",ffbcb08d-173e-4d5f-9d7f-9315e0220f68,2025/3/28,Expert,1,3,5,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,3,5,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
4621,Telemarketers,"Obtain customer information such as name, address, and payment method, and enter orders into computers.",ffbcb08d-173e-4d5f-9d7f-9315e0220f68,2025/3/28,Expert,4,1,1,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
4622,Telemarketers,"Record names, addresses, purchases, and reactions of prospects contacted.",ffbcb08d-173e-4d5f-9d7f-9315e0220f68,2025/3/28,Expert,3,1,1,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
4623,Telemarketers,Adjust sales scripts to better target the needs and interests of specific individuals.,ffbcb08d-173e-4d5f-9d7f-9315e0220f68,2025/3/28,Expert,1,2,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,4,4,5,4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
20168,Treasurers and Controllers,"Monitor financial activities and details, such as cash flow and reserve levels, to ensure that all legal and regulatory requirements are met.",b2971224-0238-4693-94f4-df2f5cfce32f,2025/3/28,Expert,4,1,5,1,3,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,3,4,3,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,
8865,Treasurers and Controllers,"Coordinate and direct the financial planning, budgeting, procurement, or investment activities of all or part of an organization.",b2971224-0238-4693-94f4-df2f5cfce32f,2025/3/28,Novice,2,3,5,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,5,5,5,5,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,
8867,Treasurers and Controllers,"Analyze the financial details of past, present, and expected operations to identify development opportunities and areas where improvement is needed.",b2971224-0238-4693-94f4-df2f5cfce32f,2025/3/28,Expert,3,2,5,5,5,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,1,3,3,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
20558,Photographers,"Transfer photographs to computers for editing, archiving, and electronic transmission.",e895f842-64a4-4c38-bdcf-f4203c37dac5,2025/3/28,Average,3,3,4,1,3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,2,1,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9352,Photographers,"Manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",e895f842-64a4-4c38-bdcf-f4203c37dac5,2025/3/28,Average,2,4,4,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,4,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,
9357,Photographers,"Enhance, retouch, and resize photographs and negatives, using airbrushing and other techniques.",e895f842-64a4-4c38-bdcf-f4203c37dac5,2025/3/28,Average,1,4,3,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,2,4,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9351,Photographers,"Estimate or measure light levels, distances, and numbers of exposures needed, using measuring devices and formulas.",e895f842-64a4-4c38-bdcf-f4203c37dac5,2025/3/28,Average,3,2,4,1,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,1,3,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9354,Photographers,"Perform general office duties, such as scheduling appointments, keeping books, and ordering supplies.",e895f842-64a4-4c38-bdcf-f4203c37dac5,2025/3/28,Average,3,1,1,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,4,2,4,3,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
9350,Photographers,Review sets of photographs to select the best work.,e895f842-64a4-4c38-bdcf-f4203c37dac5,2025/3/28,Average,2,4,4,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3,4,3,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
738,Travel Agents,"Converse with customer to determine destination, mode of transportation, travel dates, financial considerations, and accommodations required.",dca0e648-aaa4-4ebb-b728-d4f83b3b78d8,2025/3/28,Average,5,3,1,4,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,3,3,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,,
20900,Travel Agents,"Record and maintain information on clients, vendors, and travel packages.",dca0e648-aaa4-4ebb-b728-d4f83b3b78d8,2025/3/28,Expert,5,2,1,2,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
740,Travel Agents,"Book transportation and hotel reservations, using computer or telephone.",dca0e648-aaa4-4ebb-b728-d4f83b3b78d8,2025/3/28,Average,1,2,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,1,2,3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
742,Travel Agents,"Provide customer with brochures and publications containing travel information, such as local customs, points of interest, or foreign country regulations.",dca0e648-aaa4-4ebb-b728-d4f83b3b78d8,2025/3/28,Average,5,1,2,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE
4057,Film and Video Editors,Organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,6c17405b-93eb-44cd-977d-c7db9c19b560,2025/3/28,Average,2,4,4,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,5,4,5,4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
4052,Film and Video Editors,"Edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",6c17405b-93eb-44cd-977d-c7db9c19b560,2025/3/28,Average,2,5,5,5,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,4,4,2,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,
4053,Film and Video Editors,Select and combine the most effective shots of each scene to form a logical and smoothly running story.,6c17405b-93eb-44cd-977d-c7db9c19b560,2025/3/28,Average,2,4,4,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,4,3,3,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,
4060,Film and Video Editors,Review footage sequence by sequence to become familiar with it before assembling it into a final product.,6c17405b-93eb-44cd-977d-c7db9c19b560,2025/3/28,Average,4,4,3,4,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,4,4,3,3,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,
4061,Film and Video Editors,"Set up and operate computer editing systems, electronic titling systems, video switching equipment, and digital video effects units to produce a final product.",6c17405b-93eb-44cd-977d-c7db9c19b560,2025/3/28,Novice,3,2,3,3,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,3,3,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,
4059,Film and Video Editors,Program computerized graphic effects.,6c17405b-93eb-44cd-977d-c7db9c19b560,2025/3/28,Average,3,2,2,4,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,3,3,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
4054,Film and Video Editors,Mark frames where a particular shot or piece of sound is to begin or end.,6c17405b-93eb-44cd-977d-c7db9c19b560,2025/3/28,Expert,3,4,4,1,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,3,3,3,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,
4068,Film and Video Editors,Piece sounds together to develop film soundtracks.,6c17405b-93eb-44cd-977d-c7db9c19b560,2025/3/28,Average,2,4,3,4,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,3,2,4,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
