Task ID,Occupation (O*NET-SOC Title),Task,User ID,Date,Automation Capacity Rating,Physical Action Requirement,Involved Uncertainty,Domain Expertise Requirement,Interpersonal Communication Requirement,Human Agency Scale Rating
3589,Petroleum Engineers,"Evaluate findings to develop, design, or test equipment or processes.",400_a,2025-04-22,2.0,2.0,2.0,4.0,1.0,4.0
151,Civil Engineers,"Estimate quantities and cost of materials, equipment, or labor to determine project feasibility.",400_a,2025-04-22,2.0,1.0,4.0,5.0,2.0,3.0
20491,Civil Engineers,"Plan and design transportation or hydraulic systems or structures, using computer-assisted design or drawing tools.",400_a,2025-04-22,3.0,1.0,4.0,4.0,2.0,3.0
21565,Appraisers and Assessors of Real Estate,"Search public records for transactions such as sales, leases, and assessments.",250_b,2025-04-22,2.0,1.0,3.0,4.0,1.0,3.0
20950,Computer Systems Analysts,Troubleshoot program and system malfunctions to restore normal functioning.,250_b,2025-04-22,4.0,2.0,2.0,2.0,3.0,2.0
3401,Budget Analysts,Review operating budgets to analyze trends affecting budget needs.,250_b,2025-04-22,4.0,1.0,4.0,2.0,1.0,2.0
7317,Financial Examiners,"Recommend actions to ensure compliance with laws and regulations, or to protect solvency of institutions.",250_b,2025-04-22,3.0,2.0,3.0,2.0,3.0,2.0
12904,Personal Financial Advisors,Analyze financial information obtained from clients to determine strategies for meeting clients' financial objectives.,250_b,2025-04-22,3.0,4.0,3.0,3.0,4.0,3.0
7364,Tax Preparers,Consult tax law handbooks or bulletins to determine procedures for preparation of atypical returns.,250_b,2025-04-22,5.0,1.0,2.0,1.0,1.0,1.0
3395,Budget Analysts,Direct the preparation of regular and special budget reports.,250_b,2025-04-22,4.0,1.0,3.0,1.0,2.0,2.0
18935,Credit Counselors,Calculate clients' available monthly income to meet debt obligations.,250_b,2025-04-22,3.0,2.0,2.0,2.0,3.0,2.0
7362,Tax Preparers,"Review financial records, such as income statements and documentation of expenditures to determine forms needed to prepare tax returns.",250_b,2025-04-22,5.0,1.0,2.0,2.0,1.0,2.0
7359,Tax Preparers,Prepare or assist in preparing simple to complex tax returns for individuals or small businesses.,250_b,2025-04-22,5.0,1.0,2.0,1.0,1.0,2.0
21552,Appraisers and Assessors of Real Estate,Collect and analyze relevant data to identify real estate market trends.,250_b,2025-04-22,2.0,3.0,4.0,3.0,3.0,3.0
18092,Health Informatics Specialists,Use informatics science to design or implement health information technology applications for resolution of clinical or health care administrative problems.,250_b,2025-04-22,3.0,2.0,3.0,3.0,4.0,3.0
21577,Appraisers and Assessors of Real Estate,"Analyze trends in sales prices, construction costs, and rents, to assess property values or determine the accuracy of assessments.",250_b,2025-04-22,3.0,2.0,3.0,2.0,2.0,2.0
3413,Loan Officers,Review loan agreements to ensure that they are complete and accurate according to policy.,250_b,2025-04-22,4.0,2.0,3.0,1.0,2.0,2.0
21566,Appraisers and Assessors of Real Estate,Check building codes and zoning bylaws to determine any effects on the properties being appraised.,250_b,2025-04-22,3.0,2.0,3.0,2.0,2.0,2.0
20188,Personal Financial Advisors,Monitor financial market trends to ensure that client plans are responsive.,250_b,2025-04-22,4.0,2.0,3.0,2.0,3.0,2.0
3466,Computer Systems Analysts,"Use object-oriented programming languages, as well as client and server applications development processes and multimedia and Internet technology.",250_b,2025-04-22,3.0,1.0,2.0,3.0,2.0,3.0
21558,Appraisers and Assessors of Real Estate,"Review information about transfers of property to ensure its accuracy, checking basic information on buyers, sellers, and sales prices and making corrections as necessary.",250_b,2025-04-22,3.0,2.0,3.0,2.0,2.0,2.0
15997,Financial Quantitative Analysts,"Apply mathematical or statistical techniques to address practical issues in finance, such as derivative valuation, securities trading, risk management, or financial market regulation.",250_b,2025-04-22,3.0,1.0,4.0,3.0,1.0,3.0
3465,Computer Systems Analysts,"Test, maintain, and monitor computer programs and systems, including coordinating the installation of computer programs and systems.",250_b,2025-04-22,3.0,2.0,2.0,2.0,3.0,3.0
18101,Health Informatics Specialists,"Identify, collect, record, or analyze data relevant to the nursing care of patients.",250_b,2025-04-22,4.0,2.0,2.0,1.0,2.0,2.0
7321,Financial Examiners,Review audit reports of internal and external auditors to monitor adequacy of scope of reports or to discover specific weaknesses in internal routines.,250_b,2025-04-22,3.0,3.0,2.0,2.0,3.0,3.0
18093,Health Informatics Specialists,"Develop, implement, or evaluate health information technology applications, tools, processes, or structures to assist nurses with data management.",250_b,2025-04-22,3.0,2.0,2.0,1.0,3.0,2.0
3394,Budget Analysts,Analyze monthly department budgeting and accounting reports to maintain expenditure controls.,250_b,2025-04-22,4.0,1.0,2.0,1.0,2.0,1.0
18090,Health Informatics Specialists,"Translate nursing practice information between nurses and systems engineers, analysts, or designers, using object-oriented models or other techniques.",250_b,2025-04-22,3.0,2.0,2.0,1.0,2.0,3.0
18933,Credit Counselors,"Advise clients or respond to inquiries about financial matters in person or via phone, email, Web site, or Internet chat.",250_b,2025-04-22,4.0,2.0,2.0,1.0,2.0,2.0
21553,Appraisers and Assessors of Real Estate,"Prepare and maintain current data on each parcel assessed, including maps of boundaries, inventories of land and structures, property characteristics, and any applicable exemptions.",250_b,2025-04-22,4.0,1.0,2.0,2.0,1.0,2.0
20189,Personal Financial Advisors,"Recommend financial products, such as stocks, bonds, mutual funds, or insurance.",250_b,2025-04-22,3.0,3.0,2.0,2.0,3.0,3.0
18934,Credit Counselors,"Assess clients' overall financial situations by reviewing income, assets, debts, expenses, credit reports, or other financial information.",250_b,2025-04-22,4.0,1.0,2.0,1.0,2.0,2.0
18947,Credit Counselors,"Review changes to financial, family, or employment situations to determine whether changes to existing debt management plans, spending plans, or budgets are needed.",250_b,2025-04-22,4.0,2.0,2.0,1.0,2.0,2.0
21165,Tax Preparers,Schedule appointments with clients.,250_b,2025-04-22,5.0,1.0,2.0,1.0,1.0,1.0
21550,Appraisers and Assessors of Real Estate,"Prepare written reports that estimate property values, outline methods by which the estimations were made, and meet appraisal standards.",250_b,2025-04-22,3.0,1.0,3.0,2.0,3.0,3.0
1259,Credit Analysts,"Analyze financial data, such as income growth, quality of management, and market share to determine expected profitability of loans.",250_b,2025-04-22,3.0,1.0,3.0,2.0,1.0,3.0
18103,Health Informatics Specialists,Provide consultation to nurses regarding hardware or software configuration.,250_b,2025-04-22,4.0,2.0,2.0,1.0,2.0,2.0
3484,Computer Systems Analysts,Specify inputs accessed by the system and plan the distribution and use of the results.,250_b,2025-04-22,3.0,1.0,2.0,2.0,2.0,3.0
18094,Health Informatics Specialists,"Analyze and interpret patient, nursing, or information systems data to improve nursing services.",250_b,2025-04-22,3.0,2.0,2.0,1.0,2.0,3.0
1257,Credit Analysts,"Compare liquidity, profitability, and credit histories of establishments being evaluated with those of similar establishments in the same industries and geographic locations.",250_b,2025-04-22,4.0,1.0,2.0,1.0,1.0,2.0
18937,Credit Counselors,"Estimate time for debt repayment, given amount of debt, interest rates, and available funds.",250_b,2025-04-22,4.0,1.0,2.0,1.0,2.0,2.0
3482,Computer Systems Analysts,"Use the computer in the analysis and solution of business problems, such as development of integrated production and inventory control and cost analysis systems.",250_b,2025-04-22,3.0,2.0,2.0,1.0,2.0,3.0
18088,Health Informatics Specialists,"Design, develop, select, test, implement, and evaluate new or modified informatics solutions, data structures, and decision-support mechanisms to support patients, health care professionals, and their information management and human-computer and human-technology interactions within health care contexts.",250_b,2025-04-22,3.0,2.0,2.0,1.0,2.0,3.0
21562,Appraisers and Assessors of Real Estate,Examine income records and operating costs of income properties.,250_b,2025-04-22,3.0,1.0,2.0,1.0,2.0,2.0
21555,Appraisers and Assessors of Real Estate,Identify the ownership of each piece of taxable property.,250_b,2025-04-22,3.0,1.0,2.0,1.0,2.0,2.0
21570,Appraisers and Assessors of Real Estate,Obtain county land values and sales information about nearby properties to aid in establishment of property values.,250_b,2025-04-22,3.0,1.0,2.0,1.0,2.0,2.0
3412,Loan Officers,Review and update credit and loan files.,250_b,2025-04-22,4.0,1.0,3.0,1.0,1.0,2.0
7360,Tax Preparers,"Use all appropriate adjustments, deductions, and credits to keep clients' taxes to a minimum.",250_b,2025-04-22,5.0,1.0,2.0,1.0,1.0,1.0
21557,Appraisers and Assessors of Real Estate,Complete and maintain assessment rolls that show the assessed values and status of all property in a municipality.,250_b,2025-04-22,3.0,1.0,2.0,1.0,2.0,2.0
7318,Financial Examiners,"Examine the minutes of meetings of directors, stockholders, and committees to investigate the specific authority extended at various levels of management.",250_b,2025-04-22,3.0,1.0,2.0,1.0,2.0,3.0
739,Travel Agents,"Compute cost of travel and accommodations, using calculator, computer, carrier tariff books, and hotel rate books, or quote package tour's costs.",450_b,2025-04-22,1.0,1.0,2.0,1.0,1.0,2.0
11246,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Prepare sales presentations or proposals to explain product specifications or applications.,450_b,2025-04-22,1.0,1.0,3.0,3.0,1.0,3.0
11252,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Complete expense reports, sales reports, or other paperwork.",450_b,2025-04-22,3.0,1.0,4.0,3.0,2.0,2.0
17249,Radiologists,Develop or monitor procedures to ensure adequate quality control of images.,450_b,2025-04-22,1.0,4.0,5.0,5.0,4.0,5.0
9413,Medical Transcriptionists,"Transcribe dictation for a variety of medical reports, such as patient histories, physical examinations, emergency room visits, operations, chart reviews, consultation, or discharge summaries.",450_b,2025-04-22,5.0,1.0,4.0,4.0,1.0,1.0
9420,Medical Transcriptionists,"Perform data entry and data retrieval services, providing data for inclusion in medical records and for transmission to physicians.",450_b,2025-04-22,5.0,1.0,4.0,4.0,1.0,1.0
23205,"Securities, Commodities, and Financial Services Sales Agents",Review all securities transactions to ensure accuracy of information and conformance to governing agency regulations.,450_b,2025-04-22,4.0,1.0,5.0,5.0,1.0,1.0
23214,"Securities, Commodities, and Financial Services Sales Agents",Prepare financial reports to monitor client or corporate finances.,450_b,2025-04-22,4.0,1.0,4.0,4.0,1.0,1.0
9415,Medical Transcriptionists,"Distinguish between homonyms and recognize inconsistencies and mistakes in medical terms, referring to dictionaries, drug references, and other sources on anatomy, physiology, and medicine.",450_b,2025-04-22,4.0,1.0,5.0,3.0,1.0,1.0
738,Travel Agents,"Converse with customer to determine destination, mode of transportation, travel dates, financial considerations, and accommodations required.",450_b,2025-04-22,2.0,5.0,2.0,2.0,3.0,3.0
4059,Film and Video Editors,Program computerized graphic effects.,450_b,2025-04-22,2.0,3.0,3.0,5.0,4.0,2.0
17242,Radiologists,Prepare comprehensive interpretive reports of findings.,450_b,2025-04-22,2.0,3.0,5.0,5.0,4.0,1.0
11261,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Compute customer's installation or production costs and estimate savings from new services, products, or equipment.",450_b,2025-04-22,1.0,4.0,3.0,3.0,3.0,1.0
22083,Mechanical Engineering Technologists and Technicians,"Prepare equipment inspection schedules, reliability schedules, work plans, or other records.",450_b,2025-04-22,1.0,4.0,4.0,4.0,3.0,1.0
9417,Medical Transcriptionists,Translate medical jargon and abbreviations into their expanded forms to ensure the accuracy of patient and health care facility records.,450_b,2025-04-22,5.0,1.0,4.0,4.0,1.0,1.0
11237,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Answer customers' questions about products, prices, availability, or credit terms.",450_b,2025-04-22,1.0,3.0,2.0,2.0,3.0,1.0
23195,"Securities, Commodities, and Financial Services Sales Agents",Keep accurate records of transactions.,450_b,2025-04-22,3.0,1.0,4.0,4.0,1.0,1.0
17231,Radiologists,Participate in quality improvement activities including discussions of areas where risk of error is high.,450_b,2025-04-22,1.0,4.0,5.0,5.0,4.0,1.0
17248,Radiologists,"Document the performance, interpretation, or outcomes of all procedures performed.",450_b,2025-04-22,2.0,4.0,5.0,5.0,4.0,2.0
9423,Medical Transcriptionists,"Set up and maintain medical files and databases, including records such as x-ray, lab, and procedure reports, medical histories, diagnostic workups, admission and discharge summaries, and clinical resumes.",450_b,2025-04-22,5.0,1.0,4.0,4.0,1.0,1.0
17254,Radiologists,"Perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (MRI), computer tomography (CT), positron emission tomography (PET), nuclear cardiology treadmill studies, mammography, or ultrasound.",450_b,2025-04-22,3.0,3.0,5.0,5.0,3.0,2.0
737,Travel Agents,Collect payment for transportation and accommodations from customer.,450_b,2025-04-22,1.0,3.0,3.0,2.0,3.0,3.0
11249,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products.",450_b,2025-04-22,1.0,4.0,3.0,3.0,4.0,1.0
2690,"Human Resources Assistants, Except Payroll and Timekeeping",Process and review employment applications to evaluate qualifications or eligibility of applicants.,550_b,2025-04-29,3.0,1.0,5.0,5.0,1.0,4.0
